mjd,flux,err,trend1,trend2,zp,sector
59041.29824251449,156.48411538417875,1.8577431159055442,154.27707733331064,154.27707733331064,20.44,27.0
59041.305187062826,154.37874364073258,2.4395965050238555,153.01951255335288,153.01951255335288,20.44,27.0
59041.3121316107,146.9671815420061,3.46264135940243,152.02644338955693,152.02644338955693,20.44,27.0
59041.31907615857,149.32510780388796,2.636974086870775,151.24529594113727,151.24529594113727,20.44,27.0
59041.326020706445,146.11054253597837,3.3939786557440583,150.39134734078124,150.39134734078124,20.44,27.0
59041.33296525432,140.8760836518123,3.60304733135267,149.9063892882542,149.9063892882542,20.44,27.0
59041.33990980219,138.75420487759496,4.046689853762314,149.83388612137864,149.83388612137864,20.44,27.0
59041.346854350064,142.1138311852744,3.8709042606961503,149.1082805005015,149.1082805005015,20.44,27.0
59041.35379889747,148.8492668673632,3.5422317318811665,147.93710634186542,147.93710634186542,20.44,27.0
59041.360743445344,147.19081497018652,4.1748724145113,146.85331640296653,146.85331640296653,20.44,27.0
59041.36768799322,147.7221992341629,3.3115511100623998,146.18449004996134,146.18449004996134,20.44,27.0
59041.37463254109,146.03435873346118,3.706759581168963,146.09470216037823,146.09470216037823,20.44,27.0
59041.3815770885,145.54752863250926,3.878099084972808,146.3879523086448,146.3879523086448,20.44,27.0
59041.388521635905,156.829445749275,3.256308820972595,146.82913295028317,146.82913295028317,20.44,27.0
59041.39546618331,159.63099927513858,2.790856727917734,147.56596424350172,147.56596424350172,20.44,27.0
59041.40241073072,149.27499164966173,2.818934872660252,148.46208976899982,148.46208976899982,20.44,27.0
59041.40935527859,138.8413920784883,3.4227236014339,148.98562459741115,148.98562459741115,20.44,27.0
59041.416299826,138.0596864228978,3.912526511277784,149.26005585503435,149.26005585503435,20.44,27.0
59041.42324437294,143.0086956396442,3.1989005568762927,149.55449283681838,149.55449283681838,20.44,27.0
59041.43018892035,145.44078741909328,3.042971414919469,150.09644286432172,150.09644286432172,20.44,27.0
59041.437133467756,154.3103603244193,2.2080782137621644,151.29728957393186,151.29728957393186,20.44,27.0
59041.44407801516,153.6106134438306,2.1038514470005767,152.36065839664906,152.36065839664906,20.44,27.0
59041.45102256257,153.40221563652827,2.5574454483121385,152.85434626830948,152.85434626830948,20.44,27.0
59041.45796710951,153.98833881106287,2.753029326240156,153.1339600081956,153.1339600081956,20.44,27.0
59041.46491165692,151.01392326826632,3.3442247192213923,154.16893337113575,154.16893337113575,20.44,27.0
59041.47185620386,153.51459824695775,3.7886774110179973,155.47408328026845,155.47408328026845,20.44,27.0
59041.4788007508,152.19624366051505,3.996837715833981,156.89917581104487,156.89917581104487,20.44,27.0
59041.485745297745,156.93534970171925,4.43087225474807,158.03590552219603,158.03590552219603,20.44,27.0
59041.49268984515,166.4487527968335,4.892411809147054,158.89954209358007,158.89954209358007,20.44,27.0
59041.499634392094,163.6247986187016,5.6578737197634945,159.14464227250025,159.14464227250025,20.44,27.0
59041.506578939036,165.22213956750315,5.5892864153331105,159.94148213481336,159.94148213481336,20.44,27.0
59041.51352348598,164.3844328532025,6.016781085895868,160.85555223809465,160.85555223809465,20.44,27.0
59041.52046803292,166.86953881964385,6.183953821104609,161.4600669629635,161.4600669629635,20.44,27.0
59041.52741257986,161.02894053374405,5.873257456131457,162.81971149358924,162.81971149358924,20.44,27.0
59041.53435712634,162.28625944609675,6.138598953585454,163.53433794699905,163.53433794699905,20.44,27.0
59041.54130167328,162.33310072921472,5.378462699880529,163.82337418196875,163.82337418196875,20.44,27.0
59041.548246219754,160.1226091326212,4.816753570043362,164.14297118960235,164.14297118960235,20.44,27.0
59041.555190766696,158.47706336606274,3.591147849174235,164.29027227431772,164.29027227431772,20.44,27.0
59041.56213531317,167.156891103153,3.455044906178311,164.0579368571252,164.0579368571252,20.44,27.0
59041.56907986011,168.94140739231082,2.603981713893944,163.7945745072092,163.7945745072092,20.44,27.0
59041.57602440659,164.26508913383324,2.3740790359432773,163.6063970910233,163.6063970910233,20.44,27.0
59041.582968953066,174.12788028890358,2.317258603013674,162.98737301246112,162.98737301246112,20.44,27.0
59041.58991349954,165.66324795492443,2.318255705344098,162.5544369389832,162.5544369389832,20.44,27.0
59041.59685804602,157.10985965500032,2.0587273235477457,162.1487857889146,162.1487857889146,20.44,27.0
59041.60380259249,162.3684988314905,1.9028946760455632,161.71135656792194,161.71135656792194,20.44,27.0
59041.61074713897,168.9528712369947,2.286858695105278,161.3267903177297,161.3267903177297,20.44,27.0
59041.617691685446,159.67509652642835,2.787882048305645,161.6852761023154,161.6852761023154,20.44,27.0
59041.624636231456,160.7449796189311,2.873983792115946,160.56481301860393,160.56481301860393,20.44,27.0
59041.63158077793,161.1854167780423,2.8965742164724717,159.28264731157378,159.28264731157378,20.44,27.0
59041.63852532441,156.34612948408727,3.0973896889869503,158.85456256698754,158.85456256698754,20.44,27.0
59041.64546987042,153.66902728461926,3.5361361478657978,157.93665501825387,157.93665501825387,20.44,27.0
59041.652414416894,155.39018989493053,3.5625602774216794,157.91832268451475,157.91832268451475,20.44,27.0
59041.659358962905,154.8968039723393,3.859052251212109,158.06206973493565,158.06206973493565,20.44,27.0
59041.666303508915,153.58498287935316,3.9194282124601436,157.558213336045,157.558213336045,20.44,27.0
59041.673248054925,164.57132170401982,3.2507399074766115,157.3387874088575,157.3387874088575,20.44,27.0
59041.680192600936,148.1090186800574,4.10714724183631,158.06972220975928,158.06972220975928,20.44,27.0
59041.687137146946,147.14459037279903,4.142878714987535,158.31319796248775,158.31319796248775,20.44,27.0
59041.69408169342,156.9876484758669,3.474745106380401,158.9546295826392,158.9546295826392,20.44,27.0
59041.70102623897,158.52345196043098,3.219536930315094,158.9974498910328,158.9974498910328,20.44,27.0
59041.70797078498,165.35159828136008,2.7499683878863768,159.99634379755975,159.99634379755975,20.44,27.0
59041.714915333316,159.55355951215515,2.965785891708519,160.81254855475436,160.81254855475436,20.44,27.0
59041.721859879326,153.80294005034918,3.2127425738299205,161.83122469724233,161.83122469724233,20.44,27.0
59041.72880442487,165.22263047480803,2.1570591972368898,162.62463223460682,162.62463223460682,20.44,27.0
59041.73574897088,172.1009881417576,2.4785069927103867,162.58207698741467,162.58207698741467,20.44,27.0
59041.742693516426,164.88406741531531,2.2181986306944332,163.66658971824876,163.66658971824876,20.44,27.0
59041.74963806197,172.08975432061737,1.8776500745376825,164.3082961437221,164.3082961437221,20.44,27.0
59041.756582607515,157.07407472677826,1.7901156284720738,164.40432846111227,164.40432846111227,20.44,27.0
59041.763527153526,170.65022369557724,2.345023407653393,164.40813228302915,164.40813228302915,20.44,27.0
59041.77047169907,169.26567076723924,2.735005630820871,164.7940495762845,164.7940495762845,20.44,27.0
59041.777416244615,172.2142983946345,3.5552426439291427,165.33333978096113,165.33333978096113,20.44,27.0
59041.78436079016,167.0729110145494,3.0680003090068526,166.5908252393051,166.5908252393051,20.44,27.0
59041.791305335704,163.84788250175333,3.2310769252763096,167.80559486164466,167.80559486164466,20.44,27.0
59041.79824988078,166.54573510423734,3.602497574097623,168.85897367929687,168.85897367929687,20.44,27.0
59041.832972607575,158.05359960584508,3.4311984979726415,169.9905897589525,169.9905897589525,20.44,27.0
59041.83991715312,158.62019787150012,2.8369342080020274,170.37171306555462,170.37171306555462,20.44,27.0
59041.8468616982,158.58811693301826,2.3911963737942887,171.21520751946423,171.21520751946423,20.44,27.0
59041.85380624328,171.9121922667008,2.3290563083632283,171.7750581998505,171.7750581998505,20.44,27.0
59041.86075078836,168.72149299165753,2.108166986353989,172.47598566802554,172.47598566802554,20.44,27.0
59041.867695333436,175.18019284219696,2.1876828409758597,173.14147109811444,173.14147109811444,20.44,27.0
59041.874639878515,185.87371405458052,3.3116241827521007,173.6339704666068,173.6339704666068,20.44,27.0
59041.881584423594,190.00842804184472,3.6290283704094017,174.3329417418594,174.3329417418594,20.44,27.0
59041.88852896867,184.12154076946135,3.120707672025358,175.14974936857996,175.14974936857996,20.44,27.0
59041.89547351375,178.56885053285367,3.12839924371041,176.47311675905897,176.47311675905897,20.44,27.0
59041.902418058366,171.41348044324184,2.3460141527198703,177.76070711844318,177.76070711844318,20.44,27.0
59041.909362603445,180.16768526214366,3.3084921954814264,179.0871404262307,179.0871404262307,20.44,27.0
59041.91630714806,181.18143772621448,3.4852457848571627,179.08316633858644,179.08316633858644,20.44,27.0
59041.92325169314,183.52755070614597,3.4570687689697497,179.83894596671632,179.83894596671632,20.44,27.0
59041.93019623775,175.44540027891944,3.178223500898875,179.8406109101871,179.8406109101871,20.44,27.0
59041.937140782364,175.7303941810477,3.4374866440739407,179.70312493182314,179.70312493182314,20.44,27.0
59041.94408532698,180.43146475848727,3.4807657594187233,178.30416931152126,178.30416931152126,20.44,27.0
59041.95102987159,180.55084524398814,3.5342228444298645,176.75938943674552,176.75938943674552,20.44,27.0
59041.95797441667,180.5092339810315,3.9293680061474676,175.49635609961453,175.49635609961453,20.44,27.0
59041.96491896128,181.13748316540597,3.4702676573162714,174.81521673297993,174.81521673297993,20.44,27.0
59041.97186350543,171.8446327767482,2.8398464458336035,173.34438388092096,173.34438388092096,20.44,27.0
59041.978808050044,181.56974666986616,3.021209631825905,171.83884984837874,171.83884984837874,20.44,27.0
59041.98575259466,175.2084968812001,2.8086788627986796,170.6723397959898,170.6723397959898,20.44,27.0
59041.99269713927,183.53645242239332,3.226335536828924,170.52964755713958,170.52964755713958,20.44,27.0
59041.99964168342,166.22618249671223,2.136620072320643,170.1501293166723,170.1501293166723,20.44,27.0
59042.006586227566,157.86028289827385,2.2473828916884457,169.96678227227727,169.96678227227727,20.44,27.0
59042.01353077218,157.0972838016271,2.1792606882951877,169.91784276314473,169.91784276314473,20.44,27.0
59042.02047531679,159.83411121045393,2.165543570547577,169.38264493691003,169.38264493691003,20.44,27.0
59042.02741986094,155.16352677714096,2.3401750471823655,168.43257115670025,168.43257115670025,20.44,27.0
59042.03436440509,155.5873591729959,2.4242834942108673,168.73897378287094,168.73897378287094,20.44,27.0
59042.041308949236,163.6968798155346,2.6981415696346933,168.6092246663149,168.6092246663149,20.44,27.0
59042.04825349338,173.01963221846597,3.407824674685935,169.1958699485494,169.1958699485494,20.44,27.0
59042.05519803753,169.27858409310292,4.156593604788258,169.4813322980965,169.4813322980965,20.44,27.0
59042.06214258168,177.3145650037729,4.856744556902139,170.7817622162172,170.7817622162172,20.44,27.0
59042.06908712583,179.71887358873465,4.881906427237171,172.13756503508304,172.13756503508304,20.44,27.0
59042.07603166951,171.41087093504098,4.931911282361403,172.9860694195802,172.9860694195802,20.44,27.0
59042.08297621366,164.98622890184043,5.659990126812006,173.8736812883122,173.8736812883122,20.44,27.0
59042.089920757804,177.05347742164986,6.220074205239123,174.9468922632542,174.9468922632542,20.44,27.0
59042.096865301486,179.36401168841363,6.153821486235717,177.1585984467656,177.1585984467656,20.44,27.0
59042.103809845634,185.18146667918637,6.796485461851825,178.3465485694256,178.3465485694256,20.44,27.0
59042.110754389316,188.3893123646938,6.6744709626694485,178.89608748451056,178.89608748451056,20.44,27.0
59042.117698933,188.33349110476428,6.032650938649755,179.65070748387146,179.65070748387146,20.44,27.0
59042.12464347668,180.90893081899327,5.288149426075705,179.19766531228115,179.19766531228115,20.44,27.0
59042.13158802036,171.52185833807894,4.273621698316895,178.9517826275461,178.9517826275461,20.44,27.0
59042.138532564044,174.9235129788974,4.062492510084684,178.92152840709224,178.92152840709224,20.44,27.0
59042.14547710819,173.40811335115558,3.6308641962027193,179.7513254037019,179.7513254037019,20.44,27.0
59042.152421651874,193.18636429268975,4.685693350702109,179.72655939200376,179.72655939200376,20.44,27.0
59042.159366195556,183.89203190075443,3.713383727934087,179.36449478646148,179.36449478646148,20.44,27.0
59042.16631073877,182.3617937749098,3.492887644850791,179.22580131808954,179.22580131808954,20.44,27.0
59042.173255282454,182.10712408223822,3.1304207831538715,179.02781576826408,179.02781576826408,20.44,27.0
59042.18019982567,169.61284808673713,2.2887838214548433,178.64621347101382,178.64621347101382,20.44,27.0
59042.18714436935,175.5388679482402,2.9083216725321823,178.06592027339502,178.06592027339502,20.44,27.0
59042.19408891257,170.89654918732475,2.371930376503658,178.64679249825465,178.64679249825465,20.44,27.0
59042.20103345625,179.09277784420533,3.2742348694643275,178.89110973897039,178.89110973897039,20.44,27.0
59042.20797799947,176.63245522278118,3.234929945880194,178.88555642888429,178.88555642888429,20.44,27.0
59042.21492254315,173.20891339419512,3.591027725878428,177.66403811861818,177.66403811861818,20.44,27.0
59042.221867086366,182.82367771686262,4.04068432952755,176.52951925178664,176.52951925178664,20.44,27.0
59042.22881162958,185.02355801766134,4.797397992150304,174.9176665398634,174.9176665398634,20.44,27.0
59042.2357561728,181.84625205150982,4.173076516130757,173.21677338405692,173.21677338405692,20.44,27.0
59042.24270071555,171.0439464594731,3.4940069393690285,172.15073764955238,172.15073764955238,20.44,27.0
59042.249645258766,181.39668616069287,4.306598023156791,171.12923858366412,171.12923858366412,20.44,27.0
59042.25658980198,179.07690607106525,4.061137318744799,170.2672475546304,170.2672475546304,20.44,27.0
59042.2635343452,173.31370707969222,3.5978811388142873,168.8528590355852,168.8528590355852,20.44,27.0
59042.27047888795,172.42055301816492,3.292537201728771,167.61857917512526,167.61857917512526,20.44,27.0
59042.277423431166,164.6052111646187,3.3415499149545655,167.04793130161707,167.04793130161707,20.44,27.0
59042.28436797438,154.96029767221475,3.082265544997234,165.56851870791704,165.56851870791704,20.44,27.0
59042.29131251713,153.1919404335287,2.9084715724161603,164.2921955420559,164.2921955420559,20.44,27.0
59042.29825705988,151.49024060015938,2.8445823402744925,162.91732863871624,162.91732863871624,20.44,27.0
59042.305201602634,158.17338382813952,2.627267296997142,161.6455511611806,161.6455511611806,20.44,27.0
59042.312146145385,156.24270169375163,2.353060988013725,159.93632100843098,159.93632100843098,20.44,27.0
59042.3190906886,155.04817302043713,2.1611270133536915,158.52197218377063,158.52197218377063,20.44,27.0
59042.326035230886,155.64969759496253,2.1868074314494304,157.26950280403096,157.26950280403096,20.44,27.0
59042.33297977364,163.50789954455607,2.202855934134047,156.31060091067326,156.31060091067326,20.44,27.0
